date,year_month,weekday_no,weekday,city,city_id,label,combination,amount,amount_text,under_1750,race_count,url
2025-07-17,2025-07,3,Persembe,Ankara,5,1. 6'LI GANYAN,6/3/1/8/1/7,4182.3,"4.182,30 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=17%2F07%2F2025&SehirAdi=Ankara
2025-07-17,2025-07,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,"5/8/1,4,5,8/5/2/4",87734.7,"87.734,70 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=17%2F07%2F2025&SehirAdi=Kocaeli
2025-07-18,2025-07,4,Cuma,Bursa,4,1. 6'LI GANYAN,6/10/5/4/5/4,15508.7,"15.508,70 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=18%2F07%2F2025&SehirAdi=Bursa
2025-07-18,2025-07,4,Cuma,Istanbul,3,1. 6'LI GANYAN,4/6/4/7/3/2,25610.45,"25.610,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=18%2F07%2F2025&SehirAdi=Istanbul
2025-07-19,2025-07,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,1/1/6/3/5/7,5759.75,"5.759,75 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=19%2F07%2F2025&SehirAdi=Ankara
2025-07-19,2025-07,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,4/4/8/8/1/3,2792178.85,"2.792.178,85 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=19%2F07%2F2025&SehirAdi=Izmir
2025-07-20,2025-07,6,Pazar,Istanbul,3,1. 6'LI GANYAN,11/3/5/5/2/6,1140913.9,"1.140.913,90 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=20%2F07%2F2025&SehirAdi=Istanbul
2025-07-20,2025-07,6,Pazar,Izmir,2,1. 6'LI GANYAN,"2,5,7/3/2/8/7/5",1299.05,"1.299,05 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=20%2F07%2F2025&SehirAdi=Izmir
2025-07-21,2025-07,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,8/2/2/3/10/1,4048.4,"4.048,40 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=21%2F07%2F2025&SehirAdi=Bursa
2025-07-21,2025-07,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"1,2/6/1/5/6/3",79347.92,"79.347,92 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=21%2F07%2F2025&SehirAdi=Elazig
2025-07-22,2025-07,1,Sali,Ankara,5,1. 6'LI GANYAN,"1/2,5/1/1,4/6/3",25444.1,"25.444,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=22%2F07%2F2025&SehirAdi=Ankara
2025-07-22,2025-07,1,Sali,Kocaeli,9,1. 6'LI GANYAN,6/6/1/8/2/1,330223.45,"330.223,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=22%2F07%2F2025&SehirAdi=Kocaeli
2025-07-23,2025-07,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"1,7/7/3/2/3/2",27826.88,"27.826,88 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=23%2F07%2F2025&SehirAdi=Elazig
2025-07-23,2025-07,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"2,6/1,6/1,2/9/9/1",5915.8,"5.915,80 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=23%2F07%2F2025&SehirAdi=Istanbul
2025-07-24,2025-07,3,Persembe,Ankara,5,1. 6'LI GANYAN,3/3/1/3/5/4,3332.45,"3.332,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=24%2F07%2F2025&SehirAdi=Ankara
2025-07-24,2025-07,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,"3/1,8/3/5/5/8",12687.8,"12.687,80 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=24%2F07%2F2025&SehirAdi=Kocaeli
2025-07-25,2025-07,4,Cuma,Bursa,4,1. 6'LI GANYAN,6/1/3/8/2/4,18543.1,"18.543,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=25%2F07%2F2025&SehirAdi=Bursa
2025-07-25,2025-07,4,Cuma,Istanbul,3,1. 6'LI GANYAN,8/4/7/1/7/5,25881.75,"25.881,75 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F07%2F2025&SehirAdi=Istanbul
2025-07-26,2025-07,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"8/2/1/4/4/1,7",641.8,"641,80 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=26%2F07%2F2025&SehirAdi=Ankara
2025-07-26,2025-07,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,8/2/1/4/4/4,1942.8,"1.942,80 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=26%2F07%2F2025&SehirAdi=Ankara
2025-07-26,2025-07,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"4/1,2/3/2/1/10",12080.0,"12.080,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=26%2F07%2F2025&SehirAdi=Izmir
2025-07-27,2025-07,6,Pazar,Istanbul,3,1. 6'LI GANYAN,4/11/1/2/1/7,3380.8,"3.380,80 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=27%2F07%2F2025&SehirAdi=Istanbul
2025-07-27,2025-07,6,Pazar,Izmir,2,1. 6'LI GANYAN,"8/7/3/7/2,7/2",551.5,"551,50 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=27%2F07%2F2025&SehirAdi=Izmir
2025-07-28,2025-07,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,6/5/4/6/5/2,6310.25,"6.310,25 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=28%2F07%2F2025&SehirAdi=Bursa
2025-07-28,2025-07,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,1/6/8/2/1/8,217078.28,"217.078,28 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=28%2F07%2F2025&SehirAdi=Elazig
2025-07-29,2025-07,1,Sali,Ankara,5,1. 6'LI GANYAN,"5/3/4/3/4,5,6,8/1,3",6837.35,"6.837,35 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=29%2F07%2F2025&SehirAdi=Ankara
2025-07-29,2025-07,1,Sali,Kocaeli,9,1. 6'LI GANYAN,"7,9/2/2/4/6/3",19222.8,"19.222,80 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=29%2F07%2F2025&SehirAdi=Kocaeli
2025-07-30,2025-07,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"6,10/5/1,2/7/5/1",3841.08,"3.841,08 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=30%2F07%2F2025&SehirAdi=Elazig
2025-07-30,2025-07,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,2/3/4/5/3/7,11679.15,"11.679,15 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=30%2F07%2F2025&SehirAdi=Istanbul
2025-07-31,2025-07,3,Persembe,Ankara,5,1. 6'LI GANYAN,"1/3/3/11/2,6/5",2946.1,"2.946,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=31%2F07%2F2025&SehirAdi=Ankara
2025-07-31,2025-07,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,"8/1/1,6/3/4,6/8",15951.0,"15.951,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=31%2F07%2F2025&SehirAdi=Kocaeli
2025-08-01,2025-08,4,Cuma,Bursa,4,1. 6'LI GANYAN,10/1/8/1/4/11,6747.4,"6.747,40 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=01%2F08%2F2025&SehirAdi=Bursa
2025-08-01,2025-08,4,Cuma,Istanbul,3,1. 6'LI GANYAN,3/1/5/2/9/3,355972.2,"355.972,20 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=01%2F08%2F2025&SehirAdi=Istanbul
2025-08-02,2025-08,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"1/7/4/4/3/9,10",2315.7,"2.315,70 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=02%2F08%2F2025&SehirAdi=Ankara
2025-08-02,2025-08,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,5/8/3/3/3/8,168548.2,"168.548,20 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=02%2F08%2F2025&SehirAdi=Izmir
2025-08-03,2025-08,6,Pazar,Istanbul,3,1. 6'LI GANYAN,"10/4/4/1/2/2,6",2732.95,"2.732,95 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=03%2F08%2F2025&SehirAdi=Istanbul
2025-08-03,2025-08,6,Pazar,Izmir,2,1. 6'LI GANYAN,4/4/5/3/8/7,128307.0,"128.307,00 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=03%2F08%2F2025&SehirAdi=Izmir
2025-08-04,2025-08,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"6/1,2/4/8/5,11/1",867.1,"867,10 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=04%2F08%2F2025&SehirAdi=Bursa
2025-08-04,2025-08,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"2,3/4/1/5/1/4",3885.12,"3.885,12 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=04%2F08%2F2025&SehirAdi=Elazig
2025-08-05,2025-08,1,Sali,Ankara,5,1. 6'LI GANYAN,"8/5/4/2/1,7,10/3",2628.0,"2.628,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=05%2F08%2F2025&SehirAdi=Ankara
2025-08-05,2025-08,1,Sali,Kocaeli,9,1. 6'LI GANYAN,5/2/9/3/5/4,71639.95,"71.639,95 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=05%2F08%2F2025&SehirAdi=Kocaeli
2025-08-06,2025-08,2,Carsamba,Elazig,7,1. 6'LI GANYAN,9/3/10/2/8/12,4845.04,"4.845,04 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=06%2F08%2F2025&SehirAdi=Elazig
2025-08-06,2025-08,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"1/2/4/3/3,8/3",18832.95,"18.832,95 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=06%2F08%2F2025&SehirAdi=Istanbul
2025-08-07,2025-08,3,Persembe,Ankara,5,1. 6'LI GANYAN,"1/5/3/8/5,6/4,6",6752.5,"6.752,50 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=07%2F08%2F2025&SehirAdi=Ankara
2025-08-07,2025-08,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,7/2/3/5/5/4,4183.95,"4.183,95 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=07%2F08%2F2025&SehirAdi=Kocaeli
2025-08-08,2025-08,4,Cuma,Bursa,4,1. 6'LI GANYAN,8/1/4/3/8/6,11425.05,"11.425,05 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=08%2F08%2F2025&SehirAdi=Bursa
2025-08-08,2025-08,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"4/1/3/3/1,3/2",15521.05,"15.521,05 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=08%2F08%2F2025&SehirAdi=Istanbul
2025-08-09,2025-08,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"4/1,3,4,5/1/2/7/3",4248.7,"4.248,70 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=09%2F08%2F2025&SehirAdi=Ankara
2025-08-09,2025-08,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,"3,7/10/4/4/12/2",1500.7,"1.500,70 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=09%2F08%2F2025&SehirAdi=Izmir
2025-08-10,2025-08,6,Pazar,Istanbul,3,1. 6'LI GANYAN,2/4/2/8/4/1,618875.45,"618.875,45 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=10%2F08%2F2025&SehirAdi=Istanbul
2025-08-10,2025-08,6,Pazar,Izmir,2,1. 6'LI GANYAN,"1/2/8/5,9/3/1",10273.95,"10.273,95 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=10%2F08%2F2025&SehirAdi=Izmir
2025-08-11,2025-08,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"3,7/4/1/4,11/1,4,12/1",3248.6,"3.248,60 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=11%2F08%2F2025&SehirAdi=Bursa
2025-08-11,2025-08,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,10/3/7/9/12/9,1611068.84,"1.611.068,84 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=11%2F08%2F2025&SehirAdi=Elazig
2025-08-12,2025-08,1,Sali,Ankara,5,1. 6'LI GANYAN,"2/9,13/1/6/10/2",12597.25,"12.597,25 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=12%2F08%2F2025&SehirAdi=Ankara
2025-08-13,2025-08,2,Carsamba,Elazig,7,1. 6'LI GANYAN,10/2/6/4/7/1,147206.6,"147.206,60 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=13%2F08%2F2025&SehirAdi=Elazig
2025-08-13,2025-08,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,5/4/5/11/1/3,3942792.95,"3.942.792,95 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=13%2F08%2F2025&SehirAdi=Istanbul
2025-08-14,2025-08,3,Persembe,Ankara,5,1. 6'LI GANYAN,"4/5/2/8/2/3,8",64415.05,"64.415,05 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=14%2F08%2F2025&SehirAdi=Ankara
2025-08-14,2025-08,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,6/2/1/4/2/4,13902.2,"13.902,20 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=14%2F08%2F2025&SehirAdi=Kocaeli
2025-08-15,2025-08,4,Cuma,Bursa,4,1. 6'LI GANYAN,1/8/2/4/4/1,2398.9,"2.398,90 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=15%2F08%2F2025&SehirAdi=Bursa
2025-08-15,2025-08,4,Cuma,Istanbul,3,1. 6'LI GANYAN,4/2/1/2/7/5,5174.9,"5.174,90 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=15%2F08%2F2025&SehirAdi=Istanbul
2025-08-16,2025-08,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,"2,4/2/2/6/7/4",87114.15,"87.114,15 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=16%2F08%2F2025&SehirAdi=Ankara
2025-08-16,2025-08,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,5/1/7/4/2/3,23253.9,"23.253,90 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=16%2F08%2F2025&SehirAdi=Izmir
2025-08-17,2025-08,6,Pazar,Istanbul,3,1. 6'LI GANYAN,5/1/5/2/2/9,4379.25,"4.379,25 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=17%2F08%2F2025&SehirAdi=Istanbul
2025-08-17,2025-08,6,Pazar,Izmir,2,1. 6'LI GANYAN,"3/4/2,3,5,7,8/6/14/1",3635.15,"3.635,15 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=17%2F08%2F2025&SehirAdi=Izmir
2025-08-18,2025-08,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,1/7/4/3/3/7,2379.4,"2.379,40 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=18%2F08%2F2025&SehirAdi=Bursa
2025-08-18,2025-08,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"2/1,2,4/9/1,4/3/3",969.2,"969,20 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=18%2F08%2F2025&SehirAdi=Elazig
2025-08-19,2025-08,1,Sali,Ankara,5,1. 6'LI GANYAN,"4/2/6/3/1,2,4,7/5",5811.45,"5.811,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=19%2F08%2F2025&SehirAdi=Ankara
2025-08-19,2025-08,1,Sali,Kocaeli,9,1. 6'LI GANYAN,4/1/4/8/7/3,1417571.35,"1.417.571,35 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=19%2F08%2F2025&SehirAdi=Kocaeli
2025-08-20,2025-08,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,7/7/2/1/6/8,185396.8,"185.396,80 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=20%2F08%2F2025&SehirAdi=Istanbul
2025-08-21,2025-08,3,Persembe,Ankara,5,1. 6'LI GANYAN,"6/2,4/3/3/5/2",1967.1,"1.967,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=21%2F08%2F2025&SehirAdi=Ankara
2025-08-21,2025-08,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,2/3/6/1/12/4,60676.6,"60.676,60 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=21%2F08%2F2025&SehirAdi=Kocaeli
2025-08-22,2025-08,4,Cuma,Bursa,4,1. 6'LI GANYAN,"2/3/1,5/7/9/7",1745.1,"1.745,10 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=22%2F08%2F2025&SehirAdi=Bursa
2025-08-22,2025-08,4,Cuma,Istanbul,3,1. 6'LI GANYAN,5/2/2/10/4/2,1172393.15,"1.172.393,15 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=22%2F08%2F2025&SehirAdi=Istanbul
2025-08-23,2025-08,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,1/7/8/1/1/5,20334.75,"20.334,75 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=23%2F08%2F2025&SehirAdi=Ankara
2025-08-23,2025-08,5,Cumartesi,Izmir,2,1. 6'LI GANYAN,6/13/10/1/4/4,1323801.0,"1.323.801,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=23%2F08%2F2025&SehirAdi=Izmir
2025-08-24,2025-08,6,Pazar,Istanbul,3,1. 6'LI GANYAN,4/5/4/3/4/6,2800.1,"2.800,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=24%2F08%2F2025&SehirAdi=Istanbul
2025-08-24,2025-08,6,Pazar,Izmir,2,1. 6'LI GANYAN,"3,6,8,9/3,5/1/1,3,6,8/5/5",212.25,"212,25 ₺",1,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=24%2F08%2F2025&SehirAdi=Izmir
2025-08-25,2025-08,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,2/6/2/4/5/4,105881.5,"105.881,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=25%2F08%2F2025&SehirAdi=Bursa
2025-08-25,2025-08,0,Pazartesi,Elazig,7,1. 6'LI GANYAN,"8/11/4/2/6/5,9",58617.12,"58.617,12 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=25%2F08%2F2025&SehirAdi=Elazig
2025-08-26,2025-08,1,Sali,Ankara,5,1. 6'LI GANYAN,4/3/1/1/8/14,127921.9,"127.921,90 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=26%2F08%2F2025&SehirAdi=Ankara
2025-08-26,2025-08,1,Sali,Kocaeli,9,1. 6'LI GANYAN,2/1/2/4/7/6,25684.1,"25.684,10 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=26%2F08%2F2025&SehirAdi=Kocaeli
2025-08-27,2025-08,2,Carsamba,Elazig,7,1. 6'LI GANYAN,"1/2,4,5,6/9/11/3/1",4615.72,"4.615,72 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=27%2F08%2F2025&SehirAdi=Elazig
2025-08-27,2025-08,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,7/3/1/6/2/3,30787.85,"30.787,85 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=27%2F08%2F2025&SehirAdi=Istanbul
2025-08-28,2025-08,3,Persembe,Ankara,5,1. 6'LI GANYAN,"4/2,4/2,4,5/2/1/3",514.75,"514,75 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=28%2F08%2F2025&SehirAdi=Ankara
2025-08-28,2025-08,3,Persembe,Kocaeli,9,1. 6'LI GANYAN,4/4/4/2/3/3,17010.45,"17.010,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=9&QueryParameter_Tarih=28%2F08%2F2025&SehirAdi=Kocaeli
2025-08-29,2025-08,4,Cuma,Bursa,4,1. 6'LI GANYAN,"8/9/1,3,6,11/1,4,5,7,8/9/12",355952.0,"355.952,00 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=29%2F08%2F2025&SehirAdi=Bursa
2025-08-29,2025-08,4,Cuma,Istanbul,3,1. 6'LI GANYAN,"1/5,6/6/6/7/6",17440.45,"17.440,45 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=29%2F08%2F2025&SehirAdi=Istanbul
2025-08-30,2025-08,5,Cumartesi,Ankara,5,1. 6'LI GANYAN,7/3/3/10/2/5,2541.85,"2.541,85 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=5&QueryParameter_Tarih=30%2F08%2F2025&SehirAdi=Ankara
